timestamp,open (PLN),high (PLN),low (PLN),close (PLN),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2015-05-07,840.30048693,872.96738846,833.79525154,864.13411928,234.99544913,243.09692786,233.11795961,240.34462943,711.30871392,170959.22925918
2015-05-06,865.61067700,868.51483089,834.96805876,841.70656499,239.97738790,241.63361871,233.53554988,235.38866793,1838.70511848,432810.34854600
2015-05-05,864.93222122,866.73954422,850.46661042,863.86707555,239.03330706,240.12750917,234.74836145,239.49400093,1506.47507787,360791.74369905
2015-05-04,876.32456094,883.15674496,860.70897469,865.95212927,241.01043908,244.04224915,237.92731853,239.31516960,1203.32659523,287974.30822034
2015-05-03,856.23176033,881.76606195,851.22384594,877.72843880,235.80012655,242.43830671,234.04083776,241.39653943,1118.63077719,270033.59850944
2015-05-02,853.75722561,862.14984090,850.87791240,853.80823517,235.14676218,237.40246462,234.29861482,235.13270499,657.52250724,154605.04571816
2015-05-01,857.98467930,866.45646576,849.01808866,854.25910582,237.76840647,240.85148286,233.81662948,235.28499294,1351.06169988,317884.54251129
2015-04-30,826.59868367,870.77554256,821.69196279,859.82725806,228.42780669,241.32510341,227.29068425,238.27902983,2230.85740121,531566.53723999
2015-04-29,826.04100114,832.97678227,817.15649837,828.36863533,226.21331710,230.63189194,223.20502505,228.91692696,1250.20558700,286193.22104748
2015-04-28,833.60057185,841.71278259,819.33297877,826.04444341,226.72132304,228.90401124,223.36930994,226.21425977,1314.32036876,297318.00932230
2015-04-27,834.40173924,847.70644172,814.33002828,834.03548927,224.69820763,230.68204074,219.81929439,226.83961117,1332.58496353,302283.05497366
2015-04-26,860.20724093,862.00270555,825.80415599,834.63774091,231.76177637,232.24677181,222.35659539,224.76176113,1598.08595209,359188.61302333
2015-04-25,876.13500497,878.70035001,859.64978210,860.83790579,235.82508700,236.53126991,231.61158274,231.93169357,894.61737963,207490.12395615
2015-04-24,882.93575848,885.64980656,864.57734774,874.89731014,238.60013908,239.26050794,234.07389616,235.49194258,1481.53183682,348888.81023985
2015-04-23,871.19780183,892.91745142,869.98579036,882.45998588,234.20044938,240.54110193,233.52536310,238.47156868,1053.47552168,251223.96022084
2015-04-22,879.79961344,892.14028587,870.27681601,871.19802703,236.77590984,240.28960738,233.95497885,234.20050992,1107.42971416,259360.60375480
2015-04-21,855.71022299,884.75961413,852.33515508,877.21381792,230.31380736,238.06527993,229.42035329,236.08000810,1685.90852156,398009.29741844
2015-04-20,854.30721243,864.63852579,844.63239561,856.01233984,229.17988536,232.50721364,226.25496119,230.39512189,1653.49385588,380956.91847720
2015-04-19,856.13278546,870.22064583,845.11681687,854.63682504,229.66315183,233.51278288,226.77648561,229.26830856,1454.74180021,333526.19192695
2015-04-18,855.77290101,865.71367622,834.27905782,856.17279582,229.26494415,232.23328768,223.80074817,229.67388486,1956.75182200,449414.79266997
2015-04-17,876.79775327,877.44541512,842.39097963,858.95246706,233.96321935,234.64776732,224.08558373,230.11676247,2014.13210904,463485.56012032
2015-04-16,853.29872255,879.39920051,853.29872255,874.62596763,226.40992930,235.24145247,226.40992930,233.38370376,1670.72967275,389921.07901646
2015-04-15,848.15639577,864.28245515,839.11029547,856.90848804,224.65731397,229.14868680,222.14070366,227.36772605,1656.97120679,376741.77542524
2015-04-14,864.37986916,871.38131234,832.16115672,844.94088932,228.01105293,229.91069657,220.56308943,223.80559954,1940.08197874,434201.21040295
2015-04-13,895.60731022,908.22158452,862.66577908,864.29015452,236.16175161,239.56203596,227.55890047,227.98738749,1520.76035683,346714.18074957
2015-04-12,895.22563897,903.56822108,886.00513235,897.28638465,236.12785645,238.19312223,233.56324831,236.60450498,440.06298255,104120.88414647
2015-04-11,892.47607266,899.51745434,886.41274879,894.29245675,235.93850066,237.24486237,233.78853804,235.88171703,373.04205007,87993.79929671
2015-04-10,911.89550048,929.65437629,885.39804401,893.13167483,242.22744642,246.17341827,234.28848385,236.11181824,706.24270691,166752.24964656
2015-04-09,912.09544721,926.52793316,897.59823290,911.89379248,245.19446220,248.99870954,239.91483090,242.22699272,814.90839338,197392.80947300
2015-04-08,956.51349919,963.97907737,904.58475484,911.65487775,256.37573168,258.51185583,243.34828787,245.07602592,1597.67432051,391551.67318063
2015-04-07,956.98640175,960.93984427,947.48457426,956.51304124,257.00507270,258.25513814,254.30993008,256.37560893,487.15438764,124894.50277447
2015-04-06,967.75909716,978.53460033,951.87569130,956.98644395,261.70030645,264.70900448,255.67718884,257.00508403,309.77779997,79614.46951237
2015-04-05,954.69702416,978.35841823,945.20149610,978.35788834,257.54892195,264.56656272,255.36137714,264.56641942,260.62523544,68952.68535207
2015-04-04,962.73171332,966.76318627,948.37293104,954.70367049,259.33515556,260.62995879,255.83458733,257.55071493,209.54158801,53967.58579944
2015-04-03,950.08366999,967.18956527,947.91962048,966.76355709,253.30863125,260.66444193,253.02166868,260.42123054,618.55722613,161085.43398865
2015-04-02,947.19286751,958.49746194,933.89635982,950.08355986,251.10665048,255.96135492,248.24831358,253.30860189,750.68574524,190155.15658210
2015-04-01,941.68438997,950.50862280,926.64485406,947.87256545,248.48619080,251.92957560,245.19065162,251.28684258,711.85138636,178878.88726700
2015-03-31,950.25807462,958.34748899,938.26548501,941.68415525,251.69579001,252.71981212,247.13349412,248.48612886,661.11237311,164277.25433625
2015-03-30,946.66747093,957.94670535,926.48455778,950.30868417,251.40852060,253.79950932,245.52699021,251.70919502,607.21809379,152842.37758667
2015-03-29,970.91122628,970.91122628,935.42079136,941.47601484,257.93905288,257.93905288,248.40456364,250.02981442,530.52481266,132647.02045261
2015-03-28,961.49943257,975.16108217,957.48090137,970.92442797,255.93868131,259.06809926,254.37426962,257.94256014,155.14407117,40018.25890736
2015-03-27,964.78403889,973.97727884,954.66502052,960.04756248,257.19268761,259.14408794,252.94922270,255.55221231,700.03330536,178895.05987852
2015-03-26,947.56670378,989.19631811,940.72185199,966.04346705,253.97239917,266.40490683,252.75509334,257.52842670,779.68428435,200790.86707222
2015-03-25,967.18648353,976.02575111,935.75657707,949.00716900,257.16034420,261.99480456,249.69669092,254.35848113,930.25766935,236618.92783554
2015-03-24,1030.49732566,1036.57500687,964.96133878,966.88033354,273.90387681,275.17437914,256.40577475,257.07894352,1200.26660415,308563.27053212
2015-03-23,1055.65569847,1068.04765979,1030.49751534,1030.49751534,276.71192010,281.09270262,273.65538754,273.90392722,609.05293236,166821.99006106
2015-03-22,1018.77317062,1063.70368822,1015.43386751,1054.44185343,266.31459583,278.82148546,265.89284345,276.39374307,425.85371493,117703.30227073
2015-03-21,1031.77181605,1035.66412249,1013.02083564,1018.77303140,269.71514345,270.73001150,264.81089431,266.31455944,309.76107728,82493.88482647
2015-03-20,1035.87507114,1051.39137508,1018.98905154,1031.76647924,267.23970297,272.34005203,263.51220465,269.71374836,648.22566975,174835.37516900
2015-03-19,1014.18506766,1049.20623589,992.57912230,1035.88124838,264.36886743,270.70617354,259.21920643,267.24129661,886.16065590,236818.72268353
2015-03-18,1132.68174208,1134.64162837,1009.00243987,1012.71448248,289.69301868,290.58728141,263.45605461,263.98552818,1342.14387860,354306.56068552
2015-03-17,1152.82239771,1160.32139588,1131.34504393,1131.92419144,294.40165016,296.67559580,289.35114673,289.49926864,789.18526999,228468.55848505
2015-03-16,1125.13724023,1159.62966414,1122.39536153,1152.44327869,284.54735687,296.57858048,283.81230521,294.30483276,701.98813748,206598.50139897
2015-03-15,1128.17624087,1134.59340062,1114.46166041,1125.14629926,287.21047403,287.21047403,281.94590106,284.54964790,479.95359636,136570.62685368
2015-03-14,1144.23204556,1146.35491997,1121.52361949,1128.67124625,291.29795177,291.83839195,285.51685341,287.33649222,955.16449559,274453.61565423
2015-03-13,1168.40468935,1174.50806304,1137.04548122,1144.79276569,300.74015896,301.67595654,291.40837331,291.44069959,1085.20918501,316274.12407620
2015-03-12,1157.39838286,1183.43499293,1130.90586597,1168.40171966,297.30190130,305.17203880,289.98586067,300.73939458,1360.33399927,409106.02336519
2015-03-11,1114.13775932,1157.42953110,1102.01856100,1155.35423473,287.60826488,297.31295721,283.66154060,296.77681924,977.09246827,289978.39483336
2015-03-10,1070.26166825,1127.89408485,1063.94961180,1117.87087263,281.77876041,291.82985572,279.97539358,288.57194665,1509.16874148,435503.76154638
2015-03-09,1028.79414975,1077.12881220,1025.54867407,1073.10223628,269.77221576,283.66843000,269.00173592,282.52662587,1181.10021802,333692.25940953
2015-03-08,1034.71788155,1043.33273754,1023.29510112,1027.92874860,272.14979673,273.94325028,268.62468154,269.54528874,470.35968012,126783.23578994
2015-03-07,1017.86368198,1042.67484837,1011.25990120,1036.56646636,268.03873178,274.24262506,265.97991729,272.63600847,682.15314471,185979.51053586
2015-03-06,1017.97508592,1026.99779680,995.53686388,1017.01595311,271.24765408,271.36396698,265.06582172,267.81549543,899.13736520,240802.91891905
2015-03-05,1022.29872210,1037.98932648,980.47722225,1018.47598282,273.33700763,276.46863526,261.09360839,271.38112209,1578.24122168,428304.87367092
2015-03-04,1024.43033279,1064.37618490,1013.35099047,1022.88833275,275.07526023,283.84977197,271.23901920,273.49465471,1389.66710728,380066.52566460
2015-03-03,1005.12776329,1035.89611080,987.50670137,1024.42876107,270.50963007,278.05021908,265.27466725,275.07483820,1338.10551109,368079.15695504
2015-03-02,925.75015974,1006.53726652,918.24496613,1006.53726652,249.67518895,270.88896911,247.59133794,270.88896911,1286.72201147,348558.79921750
2015-03-01,929.94900684,929.94900684,899.35395536,927.01543598,251.02101157,251.02101157,242.72108623,250.01643446,483.40112308,120858.22520501
2015-02-28,911.47781386,930.46681362,899.68955127,929.95242558,246.40422573,251.16078308,242.85308075,251.02193439,459.90083197,115445.19646805
2015-02-27,874.41728471,927.48934129,870.38405040,914.07970982,236.39678424,250.78015596,235.32441254,247.10760890,1197.17991968,295832.26737927
2015-02-26,869.82801896,878.79227743,862.61069882,876.16927046,237.36109760,239.52691958,234.14912060,236.87042973,420.82968008,99682.10716239
2015-02-25,870.98749282,881.36673086,863.26714196,873.14086230,237.30036386,240.16196043,235.49427499,238.26511554,588.32759314,140177.94195337
2015-02-24,887.06365106,891.61298439,855.56492162,870.98401344,240.90392264,241.77886136,232.40514736,237.29941591,966.44569041,229336.99783989
2015-02-23,879.85511813,892.06965894,868.90757503,890.75676486,240.20422854,242.23185071,235.79517424,241.90687840,1067.59335017,258258.17474191
2015-02-22,895.64462400,907.33147812,874.51627752,879.85506687,244.38886564,247.75747482,238.83081248,240.20421455,472.96336532,113607.79367776
2015-02-21,899.96134218,905.38618123,889.63500007,897.58214472,245.71357254,247.04698255,242.74905768,244.91754462,549.67270766,134624.48990465
2015-02-20,892.80895068,905.43521128,879.70254719,899.96138605,243.15869750,245.90019887,239.78041422,245.71358452,1029.48400528,252958.20514044
2015-02-19,885.86253864,897.68431643,873.56801162,886.66884177,241.29403207,244.71445341,238.10774051,241.48642385,541.54300089,130775.28264470
2015-02-18,891.44705999,908.40338567,873.19032948,884.84956193,242.76907164,247.13115908,237.41514516,241.01811428,947.74820709,228424.48568250
2015-02-17,875.97918862,905.86299061,867.35370099,893.71804089,238.06130567,246.69901398,235.74929032,243.38753117,857.41476977,208684.06399975
2015-02-16,862.68688540,895.68937098,847.98428951,876.73801430,235.09446172,243.29157579,231.26905230,238.26752864,678.34752543,161628.18844610
2015-02-15,935.14966733,955.70426102,851.83534739,861.03845430,254.71200831,260.07023008,231.88070845,234.64524077,1059.37180529,248576.55231649
2015-02-14,871.69043310,935.98007290,865.94193318,932.16404664,236.99385965,254.93819058,235.86150602,253.89879791,690.83946654,175403.31010196
2015-02-13,821.05455032,895.83730945,819.76574137,871.68690190,223.90153741,243.87381960,223.58422325,236.99289960,1009.74517276,239302.43634452
2015-02-12,818.43914359,1049.41783695,806.73075155,824.27024703,220.62923327,282.27351310,217.08929830,224.77845775,654.48194987,147113.44331604
2015-02-11,815.48171670,845.01725497,803.32907789,818.43910243,219.97395232,226.87779966,216.28609278,220.62922217,877.98017061,193708.08212213
2015-02-10,820.15952378,823.52408080,781.59611983,815.48165919,222.21793871,223.16129166,210.66463184,219.97393680,796.05293738,175110.89853761
2015-02-09,821.09593892,841.15250746,793.19759943,807.40569725,223.33084160,229.03903753,215.37023712,218.76235603,715.62915513,156552.72001924
2015-02-08,853.58641694,853.58641694,820.18609164,823.77820181,232.67583291,232.67583291,223.18273329,224.06039341,559.05614022,125262.33871689
2015-02-07,830.07320244,854.40454796,826.21519429,850.53358100,226.16116088,232.89884409,225.21481677,231.84367212,356.93115843,82752.23046294
2015-02-06,824.58149987,844.22249297,809.67193879,826.66264532,226.85808530,230.80745087,221.50692072,225.23192289,786.77484812,177206.81192347
2015-02-05,844.65214900,864.07768608,810.97989372,812.31427358,229.79598744,235.79495490,223.10743088,223.48313756,745.75424336,166663.49815552
2015-02-04,863.76504702,867.23929723,829.99888923,844.65193340,236.79327780,237.59323296,227.35702832,229.79592879,791.08571090,181788.27568577
2015-02-03,872.38947295,920.99568798,847.67539078,863.76717261,236.02027595,249.92691787,232.51120233,236.79386051,1245.88563229,295018.06862370
2015-02-02,843.48943653,890.45782407,833.71181405,876.20514543,227.80745115,240.90857109,225.92175258,237.05258560,863.70297106,204743.02248319
2015-02-01,836.27048466,872.54570841,816.37480139,842.33289470,225.49741953,235.42535921,220.20945398,227.49509531,876.79521832,199466.61176258
2015-01-31,861.42620218,887.36988144,830.64292039,836.27048466,231.87291635,239.27619365,223.97996645,225.49741953,604.07461925,136217.26784221
2015-01-30,881.31195929,906.51965087,856.96777906,861.43074224,236.69065123,243.48612389,230.84432643,231.87413841,680.67750986,157831.51113264
2015-01-29,862.61786064,904.38511141,830.44279480,879.03107614,229.47347240,242.70806747,221.76270765,236.07808299,955.85135682,225655.55594232
2015-01-28,969.57448433,986.75403857,852.88098586,862.65269651,259.92037700,264.36848236,226.84344285,229.48273944,1113.20544634,255461.43538431
2015-01-27,1015.14467656,1035.36169056,929.96023532,971.30368252,270.43041766,275.85877090,248.49400458,260.38393484,1199.03146529,312208.53092439
2015-01-26,954.67307415,1116.96900373,952.98816281,1015.12942313,253.49587607,296.97610479,253.19202673,270.42635421,2622.93265312,709310.11472337
2015-01-25,927.05904882,961.46449533,917.57720457,961.46449533,247.24515204,255.29921305,244.71635949,255.29921305,957.45859532,244438.42591562
2015-01-24,877.33532565,922.92011142,860.50983550,922.92011142,234.45174910,246.14130412,229.49658426,246.14130412,666.17442403,163973.04150004
2015-01-23,866.69604226,904.89264434,845.90208454,877.18507296,231.67905188,242.22632789,225.30522534,234.41159683,747.79387784,175291.55700155
2015-01-22,842.40577942,882.49623302,816.23748475,866.69408726,227.02157483,237.16594959,219.95769330,231.67852928,1373.64475674,318243.99699710
2015-01-21,815.43158964,844.48072939,789.64609965,844.48072939,217.75153404,227.58075714,210.80693541,227.58075714,669.82868144,152440.11847597
2015-01-20,826.01453825,826.01453825,788.24858470,813.29791297,221.35708215,221.35708215,211.26156405,217.18176047,879.36219945,190981.43056634
2015-01-19,823.57435661,858.02385078,808.67368434,825.98990039,220.89477416,230.53054425,216.88440770,221.35047964,688.22753363,152339.49467354
2015-01-18,793.06508467,867.30832424,790.58742067,822.83712405,212.92498532,232.77345969,212.18263904,220.69703753,998.83790323,220440.56621289
2015-01-17,807.97778282,823.91896118,781.93664716,796.47856576,216.97033489,221.20874579,209.93718213,213.84144908,706.30016509,151036.25079001
2015-01-16,840.37721043,874.11745336,785.48549004,801.81007074,227.73394795,235.32833540,209.97519281,215.31408816,1486.65556689,320097.88779993
2015-01-15,663.52088007,897.41994357,654.88440394,841.33825292,183.58867914,245.23550135,181.18803526,227.99438100,2743.05353560,625400.79288926
2015-01-14,834.43731853,834.43731853,642.99436394,659.35286210,229.79087832,229.79087832,177.22913619,182.43543598,1908.66270335,348207.71242854
2015-01-13,970.62513788,980.06423087,812.79553940,831.29759091,268.73135503,271.38978486,223.83107364,228.92624685,2148.23741254,491787.92818572
2015-01-12,986.02521128,997.31963773,968.32179620,972.43149385,273.75977258,276.95714642,267.39773329,269.23147034,813.12519122,218918.89079977
2015-01-11,1009.55834277,1024.63840271,979.83475593,986.02805661,279.89345610,284.34059727,271.87272988,273.76056256,338.10058593,92558.60660510
2015-01-10,1035.77272092,1036.10661863,1001.52434948,1005.52272429,286.94404054,287.25379217,277.66608394,278.77460724,360.07646193,100380.17425122
2015-01-09,1022.64647622,1044.54370489,1012.00662406,1034.10441736,281.45190111,289.18803299,278.74685491,286.48186408,449.87483706,128880.98192486
2015-01-08,1050.78494395,1072.29243202,1012.16300477,1030.26985110,289.93001460,295.29089340,277.40692736,283.54999992,989.48086203,280567.29834748
2015-01-07,1025.17040044,1068.70532644,1012.53743290,1051.20458894,282.43087116,294.63799199,278.88138488,290.04580202,592.64297638,171893.60739740
2015-01-06,1005.94406635,1029.60653922,986.41885745,1016.21421431,280.02349053,284.00431940,274.20327388,279.96347310,582.13656805,162976.97541253
2015-01-05,984.70242923,1025.07303001,979.08719115,1005.98721540,273.85494852,284.65663692,272.60808161,280.03550188,562.84193437,157615.72357228
2015-01-04,1029.83371725,1081.66393160,961.97728030,984.09738759,287.48333228,301.65979260,268.32139534,273.68668079,847.29577455,231893.56818038
2015-01-03,1137.92277344,1137.99663674,1030.01280272,1042.98542947,318.11748150,318.13813071,287.53332490,291.15469979,701.87731682,204354.87946914
2015-01-02,1140.27254459,1145.00443944,1130.24469862,1135.94783560,322.16858742,322.16858742,316.29462948,317.56536824,443.65471781,140889.37383414
2015-01-01,1139.04752176,1156.87668955,1128.65889899,1140.27254459,321.64617284,326.68080351,318.90352725,322.16858742,122.91094689,39598.04613830
2014-12-31,1134.71059878,1181.35820438,1121.29578325,1139.04851160,321.88289631,335.25349068,318.39761746,321.64645235,934.99322492,300737.25376941
2014-12-30,1124.71222846,1169.96525807,1116.53261926,1146.35578938,316.96159485,330.41670966,314.72563414,325.18628281,1308.30690650,425443.45970181
2014-12-29,1126.01000000,1147.02775966,1124.71222846,1124.71222846,314.22231226,321.55624586,314.22231226,316.96159485,455.85163574,144487.46147778
2014-12-28,1131.60258705,1147.99615905,1123.73042071,1126.01000000,315.07860019,319.86679205,313.10561622,314.22231226,62.23660926,19556.13126921
2014-12-27,1162.95580000,1169.99900000,1129.51035860,1131.60258705,324.09650138,326.05932445,314.49604902,315.07860019,56.64380462,17847.25066931
2014-12-26,1142.45944204,1173.00000000,1125.65644647,1162.95580000,321.95777625,326.89565340,315.35499153,324.09650138,132.80875582,43042.85311395
2014-12-25,1138.82035274,1151.95668860,1126.94622882,1142.45944204,320.84634325,323.92309478,316.89030821,321.95777625,82.99507759,26720.91062058
2014-12-24,1145.70389060,1172.04130536,1137.20980495,1138.82035274,325.23468244,332.54908199,320.32931964,320.84634325,133.13106556,42714.61555813
2014-12-23,1131.54138467,1159.29594509,1117.31314052,1145.70389060,324.54704460,329.14542700,320.10584900,325.23468244,216.05535496,70268.69476021
2014-12-22,1099.02656561,1147.91541704,1099.02656561,1131.54281337,315.06702555,329.85314991,315.06702555,324.54745438,150.87171811,48965.03204983
2014-12-21,1153.67499539,1155.52303078,1081.29868657,1099.99615836,331.03029218,331.56055911,309.96972153,315.34498672,73.58730418,23205.38745920
2014-12-20,1118.12503365,1170.03699317,1104.65693700,1153.67499539,321.34425101,335.72512991,316.96527191,331.03029218,170.85798402,56559.16837124
2014-12-19,1066.28831130,1118.12503365,1055.98287222,1118.12503365,309.40556550,321.34425101,304.40308006,321.34425101,374.33049465,120288.95243284
2014-12-18,1073.68730810,1089.51420936,1001.06123780,1066.28831130,314.08802763,315.98578318,292.32373494,309.40556550,516.09621903,159683.04250240
2014-12-17,1099.25333439,1100.50628020,1032.17765550,1073.65506616,326.34713622,326.52796398,304.88117455,314.07859582,273.08258930,85769.39619095
2014-12-16,1143.32263935,1165.27742014,1100.21333378,1100.21333378,340.16910213,346.79616399,326.57477950,326.63214155,244.83464535,79970.86453600
2014-12-15,1199.75731458,1200.02938928,1116.57415593,1143.32263935,357.48247894,357.50890005,332.22652742,340.16910213,379.04815795,128940.47155210
2014-12-14,1167.63552257,1206.71839197,1154.94747281,1199.75731458,347.63845348,359.45486894,343.94329199,357.48247894,24.35505202,8706.50437094
2014-12-13,1183.34228749,1197.36670852,1156.60524013,1167.63552257,352.36831028,356.49027694,344.35442327,347.63845348,18.00111866,6257.88105189
2014-12-12,1177.86732552,1203.57723224,1159.15944326,1183.34222074,350.19138584,358.69281243,344.35006205,352.36829041,127.60152311,44962.73055186
2014-12-11,1177.57362866,1219.33763557,1167.94085390,1173.33562264,350.67895798,363.47295561,348.31923103,348.84406660,302.67475038,105586.29078069
2014-12-10,1191.10515244,1199.87610246,1173.89442203,1177.59886081,353.93854922,357.16016966,349.41056875,350.68647206,139.94058829,49075.27120494
2014-12-09,1203.64169365,1229.41639077,1162.26983556,1191.10512992,356.08141002,366.22286931,345.65871823,353.93854253,711.74638512,251914.47820130
2014-12-08,1220.06369678,1234.86863854,1203.75307410,1203.75307410,361.24250773,365.66024049,356.11436045,356.11436045,448.05681449,159559.46593552
2014-12-07,1218.01881656,1240.31170453,1212.00000000,1220.06369678,360.94023673,367.20284680,358.82097113,361.24250773,35.12893424,12690.06429864
2014-12-06,1246.17967660,1246.17967660,1217.88656662,1218.01881656,369.30495230,369.30495230,360.90104660,360.94023673,31.82546473,11487.09077383
2014-12-05,1224.25175399,1249.35178582,1204.70085355,1246.18493978,364.54920849,370.41734957,358.77127805,369.30651204,100.68555822,37183.83231919
2014-12-04,1243.20053313,1257.80057223,1228.90294718,1228.90294718,369.53757681,373.57246917,365.01677572,365.93420858,126.15519630,46164.50191664
2014-12-03,1263.69592905,1263.70142229,1233.49837233,1243.20053313,376.46243602,376.49536518,366.57518541,369.53757681,126.52082334,46754.19847310
2014-12-02,1252.43235150,1288.81848776,1252.02730150,1263.69592905,373.85605108,384.50099204,373.30174406,376.46243602,117.10994805,44087.49632528
2014-12-01,1267.28615999,1274.34883427,1251.70024423,1252.43235150,377.59475503,380.03632745,372.64866658,373.85605108,75.07166026,28065.99445273
2014-11-30,1260.64889299,1290.21435718,1249.11167537,1267.28615999,375.51756562,384.32441993,372.08090066,377.59475503,46.47321185,17548.04104392
2014-11-29,1250.59038714,1296.82624107,1244.92795988,1260.65185810,372.54023908,386.29394416,370.83467051,375.51844886,60.07590880,22559.61208621
2014-11-28,1223.48962351,1268.08081607,1222.82872831,1250.59038714,365.04349187,377.93809755,364.22266467,372.54023908,123.94789395,46175.57804507
2014-11-27,1237.79158762,1267.15707039,1223.41278009,1223.49342472,369.82131982,378.14104506,365.04462600,365.04462600,93.96076998,34299.87413640
2014-11-26,1266.40219358,1268.94992045,1233.19705641,1237.79033718,377.50121504,379.11253109,367.33680964,369.82094622,127.64843965,47207.06673497
2014-11-25,1256.08479130,1331.80180326,1251.99222499,1266.40219358,371.85441322,394.22749757,371.04725062,377.50121504,244.08637344,92142.90254750
2014-11-24,1244.93859009,1297.93112905,1213.61466734,1256.08479130,366.88494896,384.11761875,358.15648066,371.85441322,194.13349163,72189.39561703
2014-11-23,1190.16889370,1248.58926591,1175.47923167,1244.93859009,351.45944046,368.32552218,346.75854874,366.88494896,41.80046436,15335.96123307
2014-11-22,1165.47631379,1228.36610894,1159.39176378,1190.16889370,344.37258171,362.73916047,342.37088763,351.45944046,56.91864292,20004.59439215
2014-11-21,1203.87418759,1213.28219901,1152.62579950,1165.86869768,358.28778504,361.65331605,343.15808513,344.48852251,117.92662050,40624.36726025
2014-11-20,1269.85790520,1271.03245919,1193.51371556,1203.87418759,377.37614740,377.72744620,355.37148639,358.28778504,222.00525003,79541.76929944
2014-11-19,1245.80671219,1295.53299783,1226.96335618,1269.85790520,369.94002900,384.88502401,364.46953282,377.37614740,142.03806400,53601.77737597
2014-11-18,1287.32287290,1291.40190014,1230.65756761,1245.80643732,379.97294306,381.98104536,364.83915710,369.93994737,202.50178997,74913.50152481
2014-11-17,1269.13000264,1350.08505115,1220.19735052,1287.32280653,375.94907127,399.54539072,361.95682272,379.97292347,357.56711151,135865.82069713
2014-11-16,1259.10492059,1287.72691070,1220.13888673,1269.13000264,372.49365662,381.35967288,361.34351379,375.94907127,63.56548399,23897.38467086
2014-11-15,1335.47174731,1343.58971307,1211.50166276,1259.10492059,395.14271813,397.54468212,358.41070668,372.49365662,136.37078716,50797.25316597
2014-11-14,1396.85703028,1396.85703028,1299.28757429,1335.47490435,411.45409572,411.45409572,382.18274654,395.14365224,207.94987470,82170.07297190
2014-11-13,1355.42900151,1455.10199159,1301.82361477,1371.59082583,399.40011749,428.99723444,383.27956724,404.01175690,852.97698019,344612.72836207
2014-11-12,1239.72376549,1365.69956903,1229.84059315,1355.39595601,366.40655821,402.71249940,363.07379535,399.39038007,465.42473279,185886.16092310
2014-11-11,1241.44229320,1257.76644111,1206.27322840,1239.72376549,365.54713251,370.48857810,355.01021333,366.40655821,101.93237005,37348.68888069
2014-11-10,1210.00000000,1279.30312460,1191.00000000,1244.21841623,356.62623331,378.36208468,351.36567963,366.36457188,363.05109604,133009.05937258
2014-11-09,1149.02219969,1210.00000000,1143.76922358,1210.00000000,338.08870867,356.62623331,336.78129461,356.62623331,100.68854336,35908.17595573
2014-11-08,1135.05444677,1153.47298022,1116.76302106,1149.02491675,334.53892631,339.63115229,328.82219018,338.08950814,27.15773653,9181.74578560
2014-11-07,1148.08238136,1167.16129064,1082.21537532,1135.04674729,337.31760121,343.04845063,317.90107645,334.53665701,81.53593736,27276.75991093
2014-11-06,1134.67274172,1150.44953418,1103.73391588,1134.29649261,335.15949235,338.90616491,326.64561974,333.26717504,184.87065316,61611.32032616
2014-11-05,1092.21465470,1152.30136390,1074.74267121,1134.67274172,323.96308576,340.35356319,318.89761150,335.15949235,189.04507238,63360.25048983
2014-11-04,1081.44674654,1100.85278831,1061.11000000,1092.21465470,319.79665270,325.95000434,314.38368076,323.96308576,157.98734718,51182.06850330
2014-11-03,1055.00000000,1089.04070821,1027.10000000,1081.44674654,312.62399394,322.04227740,303.89551983,319.79665270,149.93406203,47948.41116309
2014-11-02,1050.49243456,1076.00000000,1024.38861637,1055.00000000,311.35628264,318.92811698,303.61935135,312.62399394,87.99809420,27510.31566756
2014-11-01,1155.04479724,1155.04479724,1022.01565099,1050.49243456,342.81101168,342.85476738,302.91602626,311.35628264,276.86748302,86204.43029783
2014-10-31,1140.43864316,1161.32933776,1129.19728016,1155.04479724,341.93128960,347.02755225,337.41253460,342.81101168,104.16952212,35710.45926456
2014-10-30,1125.90280683,1170.44587644,1116.19165391,1140.43640088,337.37735884,350.89136718,334.24656031,341.93061731,184.74841874,63171.14086652
2014-10-29,1176.51391068,1197.91854892,1125.90280683,1125.90280683,355.04967639,361.54821056,337.37735884,337.37735884,152.05026962,51298.31837460
2014-10-28,1194.09561518,1204.89039625,1165.90338500,1176.51391068,358.94093104,363.55871775,350.45580615,355.04967639,62.59177020,22223.18775444
2014-10-27,1192.00090000,1209.49910096,1147.05577779,1194.09561518,358.57922715,363.82839718,345.05711750,358.94093104,100.53913987,36087.61247125
2014-10-26,1158.21438440,1224.89000000,1156.60786960,1192.00090000,348.02439097,368.28684334,347.75650163,358.57922715,3.45551336,1239.07531003
2014-10-25,1199.08146925,1251.06654509,1141.00000000,1158.21438440,360.09912391,375.91364394,342.84144950,348.02439097,1.17660361,409.48675479
2014-10-24,1198.00463186,1247.81967188,1175.00000000,1199.08146925,358.74255885,374.97454639,351.53065422,360.09912391,3.80855071,1371.45577405
2014-10-23,1271.62866286,1304.69621002,1195.54849535,1198.00463186,381.10779595,390.68433890,357.83883549,358.74255885,17.30842554,6209.26886786
2014-10-22,1337.81382969,1340.76669016,1241.83888747,1271.62866286,403.37052106,404.23160024,373.63101151,381.10779595,21.09440172,8039.24094636
